6302,中山町,5830,11.166,11.081,0.000,0.000,9.245,21.149,0.446,0.789,4.545,15.489,2.007,0.875,2.075,3.928,3.225,3.122,11.475,1.149,5.849,2.847,0.617,11.236,30.583,58.181
6321,河北町,9807,11.635,11.512,0.000,0.010,9.514,25.482,0.286,0.469,3.181,12.848,1.631,0.622,1.581,3.528,3.171,4.038,11.186,1.693,4.456,3.712,0.958,11.747,35.344,52.908
6322,西川町,2756,10.232,9.398,0.036,0.181,11.067,21.916,0.327,0.435,3.955,12.010,0.943,0.399,1.306,6.060,2.794,2.721,12.990,1.742,5.406,5.406,0.073,10.276,33.188,56.536
6323,朝日町,3750,25.573,25.360,0.000,0.053,10.240,19.067,0.213,0.400,2.987,10.453,0.560,0.373,0.773,3.493,3.093,2.453,10.693,1.547,3.680,4.027,0.320,25.655,29.454,44.890
6324,大江町,4369,14.694,14.214,0.069,0.435,9.705,23.850,0.298,0.435,3.410,12.222,1.305,0.435,1.328,4.143,3.662,2.747,11.467,1.602,3.983,4.166,0.046,14.770,34.005,51.225
6341,大石田町,3873,14.537,14.123,0.000,0.077,13.839,22.282,0.052,0.336,3.098,12.497,1.059,0.310,1.678,3.718,3.408,3.408,10.302,2.169,3.589,3.357,0.284,14.578,36.302,49.120
6361,金山町,2988,17.738,15.964,0.100,0.033,14.793,20.382,0.201,0.067,3.414,9.873,1.439,0.335,0.803,4.284,2.711,3.614,9.070,2.008,4.317,4.719,0.100,17.856,35.243,46.901
6362,最上町,4597,17.664,17.055,0.022,0.239,19.056,16.076,0.065,0.261,1.631,10.224,0.761,0.196,1.588,5.569,2.306,2.241,12.595,1.631,4.024,3.676,0.174,17.716,35.433,46.851
6363,舟形町,2727,18.849,18.445,0.220,0.110,12.431,17.638,0.147,0.293,2.824,10.451,0.843,0.550,1.540,3.264,3.447,3.447,13.201,2.090,3.740,4.547,0.367,19.139,30.291,50.570
6364,真室川町,4029,18.938,15.413,0.050,0.025,11.839,19.657,0.050,0.273,2.283,11.665,1.142,0.223,1.291,2.755,3.599,3.500,11.492,2.656,4.368,3.996,0.199,19.025,31.584,49.391
6365,大蔵村,1862,21.590,20.516,0.054,0.054,14.071,14.769,0.269,0.161,2.202,10.419,0.698,0.376,1.933,8.432,3.491,2.309,10.419,1.826,3.222,3.706,0.000,21.643,28.894,49.463
6366,鮭川村,2305,26.551,25.900,0.000,0.043,12.581,15.271,0.217,0.130,1.779,8.850,0.824,0.130,1.171,3.254,1.822,2.343,11.150,2.733,3.774,4.338,3.037,27.383,28.770,43.848
6367,戸沢村,2343,15.237,14.554,0.000,0.043,16.432,19.249,0.256,0.128,4.012,11.396,1.110,0.469,0.896,2.817,3.244,2.006,9.859,2.219,4.140,4.652,1.835,15.522,36.391,48.087
6381,高畠町,12775,14.646,14.521,0.000,0.078,8.673,27.429,0.227,0.650,2.990,12.759,1.456,0.681,1.213,3.875,2.787,3.319,10.607,1.370,4.188,2.661,0.391,14.703,36.322,48.974
6382,川西町,8159,16.987,16.926,0.012,0.025,9.107,24.133,0.098,0.515,2.745,11.803,1.201,0.515,1.373,2.831,3.285,3.211,11.913,1.986,4.547,3.297,0.417,17.071,33.403,49.526
6401,小国町,3744,8.360,6.036,0.027,0.294,13.114,28.232,0.347,0.053,2.137,10.337,0.881,0.267,1.229,4.434,3.098,3.178,11.725,1.736,5.021,5.288,0.240,8.407,41.740,49.853
6402,白鷹町,7084,10.319,10.136,0.042,0.099,10.178,28.571,0.296,0.452,3.091,11.985,1.087,0.367,1.553,3.134,2.470,3.458,13.411,1.637,4.800,3.021,0.028,10.364,38.859,50.777
6403,飯豊町,3831,17.176,16.340,0.026,0.392,10.232,23.858,0.261,0.444,2.428,10.258,1.149,0.365,1.279,4.255,2.636,2.767,12.764,1.488,4.255,3.785,0.183,17.233,34.545,48.222
6426,三川町,3941,15.783,15.732,0.025,0.025,9.566,19.183,0.533,0.761,2.791,14.387,1.269,0.558,1.599,3.679,3.299,3.020,12.611,1.928,4.948,3.908,0.127,15.828,28.811,55.361
6428,庄内町,11152,12.814,12.688,0.045,0.143,9.550,19.898,0.359,0.386,4.519,14.473,1.372,0.574,1.381,3.497,3.398,3.506,12.446,2.358,4.887,3.390,1.004,12.989,29.891,57.120
6461,遊佐町,7197,15.701,15.534,0.333,0.167,10.880,16.007,0.389,0.320,3.793,14.492,1.237,0.542,1.306,4.016,3.293,2.779,13.394,2.112,5.405,3.307,0.528,16.120,27.197,56.684
7000,福島県,922133,6.384,6.148,0.098,0.054,10.846,18.523,0.798,0.922,4.394,13.934,1.805,1.176,2.386,5.125,3.419,4.054,11.220,1.113,6.207,3.655,3.885,6.745,30.613,62.642
7201,福島市,140435,4.011,3.887,0.008,0.011,8.514,14.480,0.966,1.668,3.627,14.565,2.744,1.458,2.917,5.454,3.426,4.987,12.916,0.845,6.638,6.468,4.297,4.199,24.039,71.762
7202,会津若松市,57236,5.350,5.172,0.002,0.017,8.264,16.411,1.172,0.886,3.384,16.299,2.084,1.303,2.259,6.966,3.805,4.965,13.830,1.118,5.820,3.458,2.605,5.495,25.353,69.152
7203,郡山市,156056,2.898,2.835,0.018,0.019,9.474,14.046,0.550,1.384,5.529,16.668,2.359,1.811,3.098,5.201,3.399,4.565,10.846,0.872,6.312,3.291,7.661,3.158,25.492,71.351
7204,いわき市,160151,2.286,2.084,0.239,0.071,12.955,17.516,1.394,0.977,4.881,13.715,1.707,1.303,2.927,5.106,3.947,4.013,12.127,0.649,6.848,2.414,4.929,2.656,32.125,65.219
7205,白河市,30526,6.375,6.132,0.013,0.092,6.974,29.362,0.439,0.409,3.898,12.294,1.602,0.970,1.805,5.631,3.554,4.337,9.811,1.153,5.002,2.981,3.296,6.606,37.669,55.725
7207,須賀川市,38610,8.985,8.899,0.008,0.018,8.790,21.787,0.435,0.816,4.768,14.015,1.691,1.127,2.139,4.017,3.300,4.564,10.531,1.153,5.118,2.574,4.165,9.383,31.925,58.691
7208,喜多方市,23766,12.955,12.728,0.008,0.050,8.432,21.939,0.547,0.471,2.828,13.162,1.346,0.610,1.527,5.234,3.084,3.610,13.027,1.919,4.873,3.526,0.850,13.075,30.682,56.243
7209,相馬市,18709,4.933,4.746,1.684,0.192,14.298,20.728,1.005,0.262,3.538,12.753,1.497,1.096,1.988,4.784,2.785,3.736,9.209,1.304,6.671,3.560,3.977,6.891,36.677,56.432
7210,二本松市,29531,8.323,8.174,0.014,0.020,12.536,23.247,0.234,0.559,5.002,12.956,1.351,0.725,1.551,4.338,3.061,3.688,10.044,1.443,5.658,3.058,2.194,8.524,36.606,54.870
7211,田村市,20022,13.061,12.551,0.005,0.315,14.729,23.209,0.195,0.350,3.956,11.697,0.824,0.474,1.299,3.201,2.487,2.887,8.680,1.818,7.032,3.062,0.719,13.160,38.530,48.310
7212,南相馬市,28949,4.059,3.893,0.197,0.073,26.419,14.878,1.275,0.311,3.099,11.520,1.368,1.012,2.833,4.107,2.594,3.140,8.505,1.130,7.572,4.263,1.648,4.327,42.062,53.611
7213,伊達市,31746,12.666,12.578,0.003,0.054,9.967,20.582,0.211,0.677,4.212,13.249,1.342,0.718,1.638,3.295,3.578,3.109,10.808,1.588,6.470,3.238,2.596,13.007,31.418,55.575
7214,本宮市,15355,5.992,5.861,0.000,0.039,10.869,22.826,0.306,0.729,8.584,14.425,1.530,1.003,1.947,4.370,2.787,3.243,9.613,1.166,5.783,2.813,1.973,6.112,34.414,59.474
7301,桑折町,6089,13.286,13.253,0.000,0.049,7.670,21.136,0.230,0.443,4.401,14.140,1.199,0.772,1.905,3.613,3.482,3.547,11.989,1.560,6.487,3.810,0.279,13.323,28.936,57.740
7303,国見町,4784,16.639,16.597,0.000,0.042,7.943,19.231,0.439,0.815,4.599,13.754,1.359,0.690,1.568,3.324,3.324,2.320,11.309,1.212,7.504,3.386,0.543,16.730,27.364,55.906
7308,川俣町,6993,4.991,4.733,0.000,0.043,14.586,27.856,0.229,0.501,3.475,12.856,1.144,0.615,1.316,2.903,2.445,2.288,9.152,1.058,9.281,3.461,1.802,5.082,43.265,51.653
7322,大玉村,4585,12.345,12.083,0.000,0.109,11.603,21.810,0.218,0.349,7.328,13.217,1.112,0.698,1.723,3.991,2.639,2.334,10.229,1.461,4.646,3.904,0.284,12.380,33.618,54.003
7342,鏡石町,6218,8.877,8.877,0.000,0.032,9.296,27.999,0.225,0.434,4.728,13.734,1.480,0.772,1.737,4.230,3.812,3.940,9.698,0.933,4.535,3.104,0.434,8.916,37.490,53.594
7344,天栄村,2934,13.701,13.224,0.034,0.000,11.282,23.415,0.102,0.409,4.840,10.123,0.954,0.511,0.886,6.510,5.283,1.875,8.759,1.602,4.533,3.033,2.147,14.037,35.458,50.505
7362,下郷町,3139,19.529,18.923,0.191,0.319,13.571,11.309,0.127,0.223,2.485,11.341,0.924,0.414,1.529,10.385,2.134,2.230,9.270,1.880,4.779,4.269,3.090,20.348,26.003,53.649
7364,檜枝岐村,381,1.312,0.525,1.050,0.000,2.362,1.837,0.262,0.000,1.575,6.562,0.000,0.000,0.000,51.706,4.199,6.299,5.249,2.887,2.887,11.286,0.525,2.375,4.222,93.404
7367,只見町,2173,15.094,13.530,0.138,0.184,16.337,15.324,0.414,0.138,2.347,9.526,0.966,0.920,1.197,7.087,2.945,5.430,9.342,2.807,4.096,5.568,0.138,15.253,31.889,52.857
7368,南会津町,8276,14.403,12.699,0.060,0.193,11.672,14.415,0.604,0.193,2.658,11.419,0.991,0.362,2.707,8.144,3.383,4.241,10.234,2.670,5.498,5.824,0.326,14.511,26.367,59.122
7402,北塩原村,1624,14.409,13.670,0.062,0.000,7.697,13.732,0.246,0.554,2.956,8.498,0.739,0.985,0.985,25.493,3.448,2.217,8.313,0.924,3.818,4.002,0.924,14.605,21.628,63.766
7405,西会津町,3236,18.974,18.109,0.000,0.062,13.010,22.682,0.587,0.309,2.132,11.341,0.525,0.124,0.958,3.832,2.658,2.225,9.796,1.978,4.141,4.635,0.031,18.980,35.765,45.255
7407,磐梯町,1756,16.287,16.230,0.000,0.057,4.841,23.235,0.683,0.569,4.214,9.510,0.968,1.196,1.367,7.802,3.929,3.075,9.738,1.481,6.720,4.328,0.000,16.287,28.132,55.581
7408,猪苗代町,7453,12.304,11.418,0.081,0.054,9.043,10.305,0.631,0.349,3.824,13.793,0.993,1.422,1.986,14.129,4.736,3.797,10.962,1.583,5.112,3.556,1.342,12.553,19.665,67.782
7421,会津坂下町,8559,14.897,14.756,0.035,0.058,9.312,17.853,0.386,0.304,3.785,15.025,1.367,0.608,1.332,4.323,3.540,3.797,11.871,2.337,4.814,3.692,0.666,15.032,27.405,57.563
7422,湯川村,1751,25.357,25.243,0.000,0.000,5.882,18.047,0.571,0.171,3.198,11.079,1.713,0.343,1.199,2.970,2.342,4.626,11.765,2.970,4.340,3.255,0.171,25.400,23.970,50.629
7423,柳津町,1654,14.268,13.785,0.000,0.060,13.906,16.143,1.088,0.121,2.418,13.362,1.632,0.363,1.935,5.804,3.809,2.479,10.218,2.297,4.716,4.958,0.423,14.329,30.237,55.434
7444,三島町,726,13.223,12.397,0.000,0.000,12.810,11.019,1.515,0.413,3.444,9.642,0.551,0.689,1.515,5.785,3.857,3.581,12.121,2.617,4.408,8.815,3.994,13.773,24.821,61.406
7445,金山町,875,13.029,12.686,0.000,0.000,20.000,6.057,0.114,0.229,2.629,10.857,1.143,0.114,0.229,6.514,2.286,5.143,13.029,3.200,5.029,8.571,1.829,13.271,26.542,60.186
7446,昭和村,637,39.717,38.932,0.000,0.157,8.477,5.338,0.000,0.157,0.628,7.535,0.000,0.000,0.471,5.651,1.570,4.239,10.047,3.297,1.884,10.675,0.157,39.780,13.994,46.226
7447,会津美里町,10592,16.758,16.229,0.000,0.085,9.290,16.786,0.349,0.302,3.540,14.181,1.246,0.519,1.605,4.079,3.389,3.408,13.151,2.313,5.542,2.908,0.548,16.850,26.305,56.845
7461,西郷村,10270,6.018,5.862,0.175,0.058,8.948,30.341,0.282,0.487,4.236,10.117,1.091,1.032,1.597,6.845,4.236,3.057,11.130,0.711,4.976,2.882,1.782,6.305,40.061,53.633
7464,泉崎村,3410,13.754,13.578,0.000,0.029,7.595,32.053,0.235,0.733,4.868,9.795,1.378,0.587,0.909,3.548,2.757,3.431,8.974,1.144,4.956,2.991,0.264,13.790,39.782,46.428
7465,中島村,2885,19.099,19.064,0.000,0.000,9.081,28.700,0.035,0.243,5.477,9.705,0.936,0.555,0.832,2.842,3.085,2.045,8.562,1.560,4.679,2.322,0.243,19.145,37.874,42.981
7466,矢吹町,8431,11.422,11.232,0.024,0.036,8.125,26.936,0.237,0.427,4.175,11.126,1.139,0.664,1.542,3.689,3.108,3.025,9.904,1.162,4.756,2.455,6.049,12.183,37.356,50.461
7481,棚倉町,7507,10.190,9.231,0.000,0.067,8.286,33.302,0.133,0.400,4.036,11.909,1.159,0.520,1.305,4.529,3.304,3.930,8.765,1.172,3.783,2.837,0.373,10.229,41.810,47.961
7482,矢祭町,2947,14.421,12.589,0.000,0.102,12.216,29.793,0.068,0.271,3.393,10.180,0.882,0.170,0.747,4.174,2.749,2.341,10.519,1.154,2.884,2.952,0.984,14.565,42.529,42.906
7483,塙町,4802,17.430,14.327,0.000,0.021,9.225,26.260,0.167,0.104,4.311,11.100,0.958,0.271,1.249,4.061,2.895,2.499,9.746,1.603,3.332,2.999,1.770,17.744,36.146,46.110
7484,鮫川村,1887,21.410,18.760,0.000,0.159,12.878,26.709,0.000,0.053,4.610,7.101,0.689,0.212,0.583,2.862,2.332,2.014,8.638,1.378,4.028,4.134,0.212,21.455,39.830,38.715
7501,石川町,7776,10.584,10.352,0.013,0.077,8.578,27.559,0.206,0.412,3.704,12.744,1.222,0.656,1.427,5.105,3.652,3.485,9.195,1.710,5.350,2.842,1.479,10.756,36.758,52.487
7502,玉川村,3762,11.271,11.031,0.000,0.000,9.463,28.177,0.266,0.346,4.306,10.712,0.665,0.558,1.542,3.004,2.552,2.206,7.868,1.143,4.545,2.605,8.772,12.354,41.259,46.387
7503,平田村,3508,15.621,14.595,0.000,0.000,15.507,26.226,0.000,0.428,3.592,8.894,0.599,0.428,0.969,2.908,2.965,1.568,8.837,1.539,4.133,2.509,3.278,16.151,43.148,40.701
7504,浅川町,3352,9.397,9.010,0.000,0.149,7.786,39.350,0.209,0.298,4.027,9.726,1.193,0.209,1.372,3.640,3.282,3.311,7.697,1.432,4.117,2.357,0.447,9.440,47.498,43.063
7505,古殿町,2780,15.827,12.950,0.000,0.072,12.698,29.101,0.036,0.216,4.712,9.856,0.899,0.288,0.971,2.590,2.986,2.662,7.446,2.446,3.633,2.914,0.647,15.930,42.143,41.926
7521,三春町,9141,7.198,6.958,0.000,0.011,12.198,20.403,0.241,0.853,6.104,14.265,1.028,0.864,2.330,4.551,3.074,3.380,9.769,1.674,6.619,3.052,2.385,7.374,33.408,59.218
7522,小野町,5503,12.702,12.121,0.000,0.418,11.612,26.567,0.018,0.382,4.343,11.448,0.654,0.600,0.945,3.089,3.344,2.508,10.540,1.545,4.688,2.798,1.799,12.935,39.304,47.761
7541,広野町,2659,2.332,2.256,0.038,0.075,21.549,6.093,17.149,0.451,1.429,4.325,0.414,0.639,3.197,7.183,1.429,1.392,4.964,0.376,22.640,3.610,0.715,2.386,27.917,69.697
7542,楢葉町,759,1.186,1.054,0.000,0.132,67.457,0.922,3.953,0.000,0.659,1.845,0.132,0.527,1.054,3.557,0.264,0.000,0.659,0.000,12.648,3.030,1.976,1.210,69.892,28.898
7543,富岡町,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7544,川内村,1146,11.518,9.948,0.000,0.349,20.593,5.323,0.175,0.262,1.047,4.538,0.349,0.175,1.920,3.752,1.309,1.222,4.363,0.524,31.937,10.646,0.000,11.518,26.265,62.216
7545,大熊町,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7546,双葉町,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7547,浪江町,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7548,葛尾村,10,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,20.000,0.000,0.000,20.000,80.000
7561,新地町,4071,9.605,9.383,1.130,0.049,15.009,21.174,1.842,0.442,4.323,10.563,1.302,0.688,1.425,2.825,3.095,2.874,10.906,1.990,6.215,4.397,0.147,10.750,36.285,52.964
7564,飯舘村,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8000,茨城県,1400684,5.529,5.477,0.111,0.037,7.775,20.725,0.491,1.795,5.509,14.324,1.903,1.319,4.076,4.639,3.765,4.393,10.170,0.813,5.160,3.377,4.088,5.880,29.753,64.367
8201,水戸市,127846,2.523,2.479,0.045,0.015,7.930,10.477,0.721,2.192,4.515,17.110,3.647,1.973,4.344,5.709,4.149,5.695,12.350,0.612,6.234,4.853,4.907,2.700,19.372,77.928
8202,日立市,76765,1.256,1.227,0.149,0.030,6.822,28.945,0.546,3.834,4.166,12.882,1.610,1.155,3.606,5.040,3.427,4.453,10.431,0.612,4.684,2.310,4.042,1.463,37.306,61.231
8203,土浦市,67939,3.226,3.216,0.016,0.029,6.909,17.261,0.523,1.846,5.814,15.876,2.293,1.846,4.386,5.707,3.874,4.940,10.453,0.833,5.639,4.271,4.257,3.387,25.276,71.338
8204,古河市,69938,3.933,3.915,0.004,0.006,7.668,28.884,0.247,1.223,7.295,14.351,1.551,1.167,1.816,4.274,3.159,3.497,8.722,0.661,4.392,2.937,4.212,4.111,38.166,57.723
8205,石岡市,36849,7.612,7.536,0.005,0.027,6.738,21.409,0.396,0.849,6.057,13.756,1.843,1.229,2.309,3.867,3.805,4.098,10.402,1.208,4.516,3.552,6.320,8.132,30.075,61.793
8207,結城市,25657,6.805,6.801,0.008,0.043,7.413,29.064,0.203,0.744,6.450,14.059,1.832,0.916,1.890,4.260,3.095,3.231,8.789,0.772,4.689,2.109,3.629,7.069,37.895,55.035
8208,龍ケ崎市,36124,2.378,2.370,0.011,0.022,6.813,19.616,0.567,2.705,4.886,15.890,2.132,1.835,3.651,4.908,4.302,4.695,10.384,0.822,5.312,3.939,5.132,2.518,27.882,69.600
8210,下妻市,22200,6.018,6.014,0.005,0.005,9.032,27.059,0.198,0.734,6.676,13.559,1.545,0.824,2.144,3.640,3.270,3.905,8.986,1.144,5.018,2.613,3.626,6.249,37.453,56.298
8211,常総市,29938,5.351,5.328,0.020,0.010,7.880,26.835,0.257,0.835,7.295,12.720,1.166,1.126,2.418,3.187,3.621,3.607,8.371,1.035,4.593,2.519,7.155,5.785,37.401,56.814
8212,常陸太田市,24914,8.345,8.112,0.016,0.060,8.100,19.286,0.578,2.252,3.998,14.293,1.774,0.791,3.139,3.825,3.917,4.487,11.760,1.405,5.005,3.833,3.135,8.631,28.335,63.034
8214,高萩市,13552,3.586,3.247,0.007,0.007,8.228,30.711,0.354,1.247,4.177,13.090,1.144,0.812,2.472,4.435,4.302,3.387,11.607,0.885,5.099,3.018,1.432,3.646,39.512,56.842
8215,北茨城市,21070,3.170,2.971,1.035,0.019,8.334,33.113,0.603,0.859,4.551,12.373,1.220,0.664,1.813,5.040,3.768,3.033,10.014,0.911,4.433,2.354,2.691,4.321,42.613,53.065
8216,笠間市,37563,5.918,5.865,0.000,0.130,8.554,17.307,0.522,1.078,5.388,15.928,1.927,1.070,2.569,4.550,4.480,4.374,12.206,0.932,5.473,3.333,4.260,6.181,27.147,66.671
8217,取手市,48983,1.774,1.770,0.004,0.014,6.280,15.799,0.519,3.936,5.837,16.236,2.623,2.238,3.901,5.020,4.054,4.732,10.663,0.702,6.878,3.618,5.171,1.875,23.298,74.827
8219,牛久市,39112,1.856,1.843,0.000,0.005,5.806,18.388,0.516,2.654,4.226,15.765,2.253,1.964,6.745,4.761,4.145,5.131,11.168,0.588,5.515,4.193,4.321,1.940,25.293,72.767
8220,つくば市,104770,2.979,2.970,0.001,0.019,5.795,13.669,0.281,2.330,3.635,13.146,1.630,1.551,13.454,5.147,2.873,7.954,11.014,0.530,4.901,2.934,6.158,3.175,20.761,76.063
8221,ひたちなか市,74838,2.346,2.325,0.136,0.007,7.003,23.663,0.768,2.745,4.158,14.943,2.146,1.350,4.854,5.360,3.457,3.927,9.634,0.699,6.062,3.693,3.048,2.561,31.637,65.802
8222,鹿嶋市,30841,2.529,2.513,0.519,0.071,11.955,20.615,0.730,0.843,7.591,12.895,1.462,1.258,2.474,5.185,3.742,4.280,9.458,0.636,5.720,2.733,5.305,3.219,34.470,62.311
8223,潮来市,14224,3.740,3.740,0.035,0.197,11.565,18.152,0.485,0.689,7.600,16.114,1.575,1.055,3.206,5.603,4.450,3.825,8.619,1.153,5.674,3.199,3.065,3.895,30.860,65.245
8224,守谷市,32243,0.952,0.946,0.000,0.006,5.868,20.404,0.564,4.888,5.741,14.338,2.922,2.385,5.313,4.801,3.393,5.186,9.720,0.459,5.105,3.843,4.113,0.993,27.406,71.601
8225,常陸大宮市,20344,10.003,9.575,0.000,0.143,9.654,21.240,0.575,0.836,4.158,13.173,1.445,0.708,2.291,3.898,5.343,3.942,11.994,1.421,4.532,3.578,1.067,10.111,31.371,58.518
8226,那珂市,26120,5.540,5.486,0.011,0.031,8.717,15.188,0.724,1.753,4.269,14.893,2.320,1.095,3.771,4.299,3.687,4.514,11.979,1.003,6.244,3.955,6.007,5.906,25.465,68.629
8227,筑西市,51786,8.191,8.188,0.000,0.044,7.274,27.967,0.315,0.583,5.944,14.230,1.887,0.798,2.128,4.009,3.283,3.850,9.694,1.147,3.920,2.601,2.136,8.370,36.056,55.574
8228,坂東市,28266,10.942,10.904,0.004,0.007,9.202,28.805,0.170,0.396,8.091,12.251,0.991,0.775,1.535,3.545,3.863,2.675,8.363,1.040,3.969,2.017,1.359,11.097,38.537,50.366
8229,稲敷市,20701,8.251,8.236,0.029,0.068,8.536,21.579,0.280,0.696,6.860,12.811,1.188,0.792,1.575,3.357,4.623,3.145,9.236,0.981,5.246,2.802,7.946,8.995,32.788,58.218
8230,かすみがうら市,21264,10.318,10.290,0.240,0.009,6.664,24.511,0.268,1.129,6.913,14.386,1.510,1.242,2.408,3.612,3.358,3.522,10.210,0.842,4.331,2.831,1.698,10.740,31.723,57.537
8231,桜川市,21131,7.174,7.146,0.000,0.284,7.657,28.120,0.270,0.592,5.054,15.224,1.410,0.625,1.931,3.270,3.251,4.051,11.282,1.145,3.776,3.015,1.869,7.311,36.748,55.941
8232,神栖市,46946,4.552,4.537,0.888,0.128,11.341,24.669,0.790,0.498,7.803,11.664,1.280,1.150,2.296,5.794,3.240,2.669,7.922,0.579,5.042,2.064,5.630,5.765,38.293,55.942
8233,行方市,19200,22.276,22.271,0.438,0.104,8.802,19.208,0.260,0.458,5.938,12.573,1.052,0.630,1.615,2.833,3.651,3.365,7.594,1.255,4.146,3.094,0.708,22.876,28.315,48.809
8234,鉾田市,25364,31.190,31.174,0.150,0.035,9.147,11.879,0.304,0.536,4.983,12.179,1.065,0.812,1.794,3.272,3.383,2.914,7.179,1.262,3.525,2.547,1.845,31.929,21.457,46.614
8235,つくばみらい市,24181,4.425,4.417,0.000,0.017,7.742,21.587,0.389,2.969,7.547,13.726,1.787,1.452,4.702,3.685,3.635,3.978,9.346,0.753,5.165,3.255,3.842,4.602,30.518,64.880
8236,小美玉市,26295,11.352,11.329,0.015,0.011,7.340,21.476,0.297,0.635,6.629,13.733,1.293,1.107,1.670,3.122,3.754,2.814,8.857,0.863,4.111,7.328,3.594,11.791,29.901,58.308
8302,茨城町,16593,14.783,14.765,0.271,0.018,10.920,12.674,0.452,0.982,6.099,16.284,1.748,0.886,2.152,3.917,3.737,3.278,10.697,0.868,5.243,3.200,1.790,15.329,24.043,60.628
8309,大洗町,8435,3.794,3.794,2.454,0.000,8.975,17.143,0.616,0.854,5.525,17.664,1.506,0.913,5.335,8.749,4.126,2.869,8.074,0.699,6.580,2.999,1.126,6.319,26.415,67.266
8310,城里町,10393,11.258,11.084,0.000,0.038,9.901,14.895,0.327,1.010,5.359,14.616,1.751,0.789,2.338,3.445,4.792,3.550,11.306,0.933,5.783,2.867,5.042,11.855,26.153,61.992
8341,東海村,17440,3.033,3.010,0.011,0.029,7.666,17.896,2.070,3.968,3.354,11.743,1.686,1.175,13.389,4.799,2.787,4.192,9.742,0.550,6.193,3.240,2.477,3.122,26.241,70.637
8364,大子町,8855,15.584,13.337,0.034,0.090,10.683,19.876,0.215,0.339,3.038,13.145,0.745,0.519,1.186,5.714,4.133,2.891,10.785,1.671,4.269,3.094,1.988,15.935,31.271,52.794
8442,美浦村,7821,5.051,5.038,0.013,0.000,6.853,19.639,0.256,0.793,5.984,12.262,1.138,0.921,2.429,3.772,18.016,2.787,9.193,0.690,6.636,2.723,0.844,5.106,26.718,68.175
8443,阿見町,23297,3.790,3.769,0.000,0.004,6.967,19.273,0.511,1.365,5.207,14.500,1.653,1.489,3.919,5.091,4.245,4.945,11.628,0.777,5.735,5.357,3.546,3.930,27.208,68.862
8447,河内町,4678,13.382,13.382,0.064,0.021,9.427,19.538,0.214,0.770,7.653,14.386,1.389,0.962,1.988,3.014,4.404,2.971,9.705,0.962,6.007,2.971,0.171,13.469,29.036,57.495
8521,八千代町,11786,20.024,20.007,0.000,0.025,9.223,25.802,0.170,0.373,6.805,10.928,1.247,0.526,1.061,2.690,2.562,2.537,7.178,1.035,3.351,1.850,2.613,20.561,35.991,43.448
8542,五霞町,4635,5.523,5.523,0.000,0.000,12.255,25.912,0.345,0.992,9.471,11.435,0.971,0.971,2.071,3.668,2.632,2.416,8.047,0.669,5.868,2.567,4.186,5.764,39.833,54.402
8546,境町,13014,8.737,8.737,0.000,0.015,8.176,26.733,0.254,0.377,7.884,13.301,1.076,0.776,1.483,3.734,3.711,3.020,8.952,0.761,4.111,2.467,4.434,9.142,36.544,54.314
8564,利根町,6773,4.223,4.223,0.000,0.000,7.855,15.119,0.783,2.584,6.806,17.776,1.905,1.536,3.514,3.913,4.429,4.119,10.926,0.797,6.865,3.986,2.864,4.347,23.651,72.002
9000,栃木県,963969,5.502,5.388,0.015,0.069,7.086,23.564,0.372,1.108,4.974,14.269,1.807,1.320,3.468,5.525,3.865,4.200,10.338,0.873,4.877,3.055,3.715,5.729,31.904,62.367
9201,宇都宮市,242002,2.383,2.336,0.009,0.023,6.821,18.138,0.453,1.681,4.228,15.449,2.586,1.867,5.945,5.336,3.573,4.634,10.044,0.677,5.502,3.892,6.760,2.565,26.793,70.642
9202,足利市,71758,1.798,1.775,0.003,0.056,6.483,29.598,0.323,0.847,5.700,15.097,1.873,1.596,2.128,5.100,4.156,4.263,11.772,0.793,4.151,2.099,2.166,1.840,36.937,61.223
9203,栃木市,77548,5.910,5.875,0.005,0.170,7.416,26.230,0.309,0.865,6.272,14.943,1.760,0.936,1.969,4.393,4.048,3.927,10.146,0.925,4.375,2.929,2.471,6.065,34.673,59.262
